NPA/PLZ;PLZ_NAME;NAME;KT;MedStat;empty;empty2
8774;8774 Leuggelbach;Leuggelbach;GL;GL05;;
8775;8775 Luchsingen;Luchsingen;GL;GL05;;
8777;8777 Diesbach GL;Diesbach GL;GL;GL05;;
8782;8782 Rüti GL;Rüti GL;GL;GL05;;
8783;8783 Linthal;Linthal;GL;GL05;;
8784;8784 Braunwald;Braunwald;GL;GL05;;
8800;8800 Thalwil;Thalwil;ZH;ZH41;;
8801;8801 Thalwil Fächer;Thalwil Fächer;ZH;ZH41;;
8802;8802 Kilchberg ZH;Kilchberg ZH;ZH;ZH42;;
8803;8803 Rüschlikon;Rüschlikon;ZH;ZH42;;
8804;8804 Au ZH;Au ZH;ZH;ZH43;;
8805;8805 Richterswil;Richterswil;ZH;ZH44;;
8806;8806 Bäch SZ;Bäch SZ;SZ;SZ12;;
8807;8807 Freienbach;Freienbach;SZ;SZ12;;
8808;8808 Pfäffikon SZ;Pfäffikon SZ;SZ;SZ11;;
8810;8810 Horgen;Horgen;ZH;ZH45;;
8812;8812 Horgen Bahnhof Oberdorf;Horgen Bahnhof Oberdorf;ZH;ZH45;;
8813;8813 Horgen;Horgen;ZH;ZH45;;
8815;8815 Horgenberg;Horgenberg;ZH;ZH45;;
8816;8816 Hirzel;Hirzel;ZH;ZH46;;
8818;8818 Horgen Distributionsbasis;Horgen Distributionsbasis;ZH;ZH45;;
8820;8820 Wädenswil;Wädenswil;ZH;ZH43;;
8824;8824 Schönenberg ZH;Schönenberg ZH;ZH;ZH46;;
8825;8825 Hütten;Hütten;ZH;ZH46;;
8832;8832 Wollerau;Wollerau;SZ;SZ12;;
8833;8833 Samstagern;Samstagern;ZH;ZH44;;
8834;8834 Schindellegi;Schindellegi;SZ;SZ11;;
8835;8835 Feusisberg;Feusisberg;SZ;SZ11;;
8836;8836 Bennau;Bennau;SZ;SZ07;;
8840;8840 Einsiedeln;Einsiedeln;SZ;SZ08;;
8841;8841 Gross;Gross;SZ;SZ09;;
8842;8842 Unteriberg;Unteriberg;SZ;SZ09;;
8843;8843 Oberiberg;Oberiberg;SZ;SZ09;;
8844;8844 Euthal;Euthal;SZ;SZ09;;
8845;8845 Studen SZ;Studen SZ;SZ;SZ09;;
8846;8846 Willerzell;Willerzell;SZ;SZ09;;
8847;8847 Egg SZ;Egg SZ;SZ;SZ09;;
8849;8849 Alpthal;Alpthal;SZ;SZ08;;
8851;8851 Lachen Ramensperger AG;Lachen Ramensperger AG;SZ;SZ13;;
8852;8852 Altendorf;Altendorf;SZ;SZ13;;
8853;8853 Lachen SZ;Lachen SZ;SZ;SZ13;;
8854;8854 Siebnen;Siebnen;SZ;SZ14;;
8855;8855 Wangen SZ;Wangen SZ;SZ;SZ14;;
8856;8856 Tuggen;Tuggen;SZ;SZ15;;
8857;8857 Vorderthal;Vorderthal;SZ;SZ10;;
8858;8858 Innerthal;Innerthal;SZ;SZ10;;
8862;8862 Schübelbach;Schübelbach;SZ;SZ15;;
8863;8863 Buttikon SZ;Buttikon SZ;SZ;SZ15;;
8864;8864 Reichenburg;Reichenburg;SZ;SZ15;;
8865;8865 Bilten;Bilten;GL;GL03;;
8866;8866 Ziegelbrücke;Ziegelbrücke;GL;GL03;;
8867;8867 Niederurnen;Niederurnen;GL;GL03;;
8868;8868 Oberurnen;Oberurnen;GL;GL03;;
8872;8872 Weesen;Weesen;SG;SG27;;
8873;8873 Amden;Amden;SG;SG27;;
8874;8874 Mühlehorn;Mühlehorn;GL;GL06;;
8877;8877 Murg;Murg;SG;SG26;;
8878;8878 Quinten;Quinten;SG;SG27;;
8879;8879 Pizolpark (Mels);Pizolpark (Mels);SG;SG25;;
8880;8880 Walenstadt;Walenstadt;SG;SG27;;
8881;8881 Walenstadtberg;Walenstadtberg;SG;SG27;;
8882;8882 Unterterzen;Unterterzen;SG;SG26;;
8883;8883 Quarten;Quarten;SG;SG26;;
8884;8884 Oberterzen;Oberterzen;SG;SG26;;
8885;8885 Mols;Mols;SG;SG26;;
8886;8886 Mädris-Vermol;Mädris-Vermol;SG;SG25;;
8887;8887 Mels;Mels;SG;SG25;;
8888;8888 Heiligkreuz (Mels);Heiligkreuz (Mels);SG;SG25;;
8889;8889 Plons;Plons;SG;SG25;;
8890;8890 Flums;Flums;SG;SG26;;
8892;8892 Berschis;Berschis;SG;SG26;;
8893;8893 Flums Hochwiese;Flums Hochwiese;SG;SG26;;
8894;8894 Flumserberg Saxli;Flumserberg Saxli;SG;SG26;;
8895;8895 Flumserberg Portels;Flumserberg Portels;SG;SG26;;
8896;8896 Flumserberg Bergheim;Flumserberg Bergheim;SG;SG26;;
8897;8897 Flumserberg Tannenheim;Flumserberg Tannenheim;SG;SG26;;
8898;8898 Flumserberg Tannenbodenalp;Flumserberg Tannenbodenalp;SG;SG26;;
8901;8901 Urdorf Tessi;Urdorf Tessi;ZH;ZH31;;
8902;8902 Urdorf;Urdorf;ZH;ZH31;;
8903;8903 Birmensdorf ZH;Birmensdorf ZH;ZH;ZH30;;
8904;8904 Aesch ZH;Aesch ZH;ZH;ZH30;;
8905;8905 Islisberg;Islisberg;AG;AG43;;
8906;8906 Bonstetten;Bonstetten;ZH;ZH35;;
8907;8907 Wettswil;Wettswil;ZH;ZH35;;
8908;8908 Hedingen;Hedingen;ZH;ZH36;;
8909;8909 Zwillikon;Zwillikon;ZH;ZH36;;
8910;8910 Affoltern am Albis;Affoltern am Albis;ZH;ZH36;;
8911;8911 Rifferswil;Rifferswil;ZH;ZH38;;
8912;8912 Obfelden;Obfelden;ZH;ZH37;;
8913;8913 Ottenbach;Ottenbach;ZH;ZH37;;
8914;8914 Aeugst am Albis;Aeugst am Albis;ZH;ZH38;;
8915;8915 Hausen am Albis;Hausen am Albis;ZH;ZH38;;
8916;8916 Jonen;Jonen;AG;AG43;;
8917;8917 Oberlunkhofen;Oberlunkhofen;AG;AG43;;
8918;8918 Unterlunkhofen;Unterlunkhofen;AG;AG43;;
8919;8919 Rottenschwil;Rottenschwil;AG;AG47;;
8925;8925 Ebertswil;Ebertswil;ZH;ZH38;;
8926;8926 Kappel am Albis;Kappel am Albis;ZH;ZH38;;
8932;8932 Mettmenstetten;Mettmenstetten;ZH;ZH38;;
8933;8933 Maschwanden;Maschwanden;ZH;ZH37;;
8934;8934 Knonau;Knonau;ZH;ZH38;;
8942;8942 Oberrieden;Oberrieden;ZH;ZH41;;
8944;8944 Sihlbrugg Dorf;Sihlbrugg Dorf;ZG;ZG08;;
8951;8951 Fahrweid;Fahrweid;ZH;ZH32;;
8952;8952 Schlieren;Schlieren;ZH;ZH33;;
8953;8953 Dietikon;Dietikon;ZH;ZH34;;
8954;8954 Geroldswil;Geroldswil;ZH;ZH32;;
8955;8955 Oetwil an der Limmat;Oetwil an der Limmat;ZH;ZH32;;
8956;8956 Killwangen;Killwangen;AG;AG37;;
8957;8957 Spreitenbach;Spreitenbach;AG;AG38;;
8962;8962 Bergdietikon;Bergdietikon;AG;AG40;;
8963;8963 Kindhausen AG;Kindhausen AG;AG;AG40;;
8964;8964 Rudolfstetten;Rudolfstetten;AG;AG40;;
8965;8965 Berikon;Berikon;AG;AG42;;
8966;8966 Oberwil-Lieli;Oberwil-Lieli;AG;AG43;;
8967;8967 Widen;Widen;AG;AG40;;
8970;8970 Urdorf Exchange;Urdorf Exchange;ZH;ZH31;;
9000;9000 St. Gallen;St. Gallen;SG;SG01;;
9001;9001 St. Gallen;St. Gallen;SG;SG01;;
9003;9003 St. Gallen;St. Gallen;SG;SG01;;
9004;9004 St. Gallen;St. Gallen;SG;SG01;;
9006;9006 St. Gallen;St. Gallen;SG;SG01;;
9007;9007 St. Gallen;St. Gallen;SG;SG01;;
9008;9008 St. Gallen;St. Gallen;SG;SG03;;
9009;9009 St. Gallen 9 Heiligkreuz;St. Gallen 9 Heiligkreuz;SG;SG03;;
9010;9010 St. Gallen;St. Gallen;SG;SG03;;
9011;9011 St. Gallen;St. Gallen;SG;SG04;;
9012;9012 St. Gallen;St. Gallen;SG;SG04;;
9013;9013 St. Gallen Lachen-Vonwil;St. Gallen Lachen-Vonwil;SG;SG01;;
9014;9014 St. Gallen;St. Gallen;SG;SG05;;
9015;9015 St. Gallen;St. Gallen;SG;SG05;;
9016;9016 St. Gallen;St. Gallen;SG;SG02;;
9020;9020 St. Gallen;St. Gallen;SG;SG01;;
9022;9022 St. Gallen;St. Gallen;SG;SG01;;
9023;9023 St. Gallen;St. Gallen;SG;SG01;;
9024;9024 St. Gallen Presse-Serv.Güll;St. Gallen Presse-Serv.Güll;SG;SG05;;
9025;9025 St. Gallen Quelle;St. Gallen Quelle;SG;SG01;;
9026;9026 St. Gallen Künzler AG;St. Gallen Künzler AG;SG;SG05;;
9027;9027 St. Gallen Mona Versand;St. Gallen Mona Versand;SG;SG05;;
9028;9028 St. Gallen;St. Gallen;SG;SG05;;
9029;9029 St. Gallen Sonderdienste;St. Gallen Sonderdienste;SG;SG01;;
9030;9030 Abtwil SG;Abtwil SG;SG;SG06;;
9032;9032 Engelburg;Engelburg;SG;SG06;;
9033;9033 Untereggen;Untereggen;SG;SG07;;
9034;9034 Eggersriet;Eggersriet;SG;SG07;;
9035;9035 Grub AR;Grub AR;AR;AR01;;
9036;9036 Grub SG;Grub SG;SG;SG07;;
9037;9037 Speicherschwendi;Speicherschwendi;AR;AR01;;
9038;9038 Rehetobel;Rehetobel;AR;AR01;;
9042;9042 Speicher;Speicher;AR;AR01;;
9043;9043 Trogen;Trogen;AR;AR01;;
9044;9044 Wald AR;Wald AR;AR;AR01;;
9050;9050 Appenzell;Appenzell;AI;AI02;;
9052;9052 Niederteufen;Niederteufen;AR;AR02;;
9053;9053 Teufen AR;Teufen AR;AR;AR02;;
9054;9054 Haslen AI;Haslen AI;AI;AI02;;
9055;9055 Bühler;Bühler;AR;AR02;;
9056;9056 Gais;Gais;AR;AR02;;
9057;9057 Weissbad;Weissbad;AI;AI02;;
9058;9058 Brülisau;Brülisau;AI;AI02;;
9062;9062 Lustmühle;Lustmühle;AR;AR02;;
9063;9063 Stein AR;Stein AR;AR;AR03;;
9064;9064 Hundwil;Hundwil;AR;AR03;;
9100;9100 Herisau;Herisau;AR;AR04;;
9101;9101 Herisau;Herisau;AR;AR04;;
9102;9102 Herisau;Herisau;AR;AR04;;
9103;9103 Schwellbrunn;Schwellbrunn;AR;AR03;;
9104;9104 Waldstatt;Waldstatt;AR;AR03;;
9105;9105 Schönengrund;Schönengrund;AR;AR03;;
9107;9107 Urnäsch;Urnäsch;AR;AR03;;
9108;9108 Gonten;Gonten;AI;AI02;;
9112;9112 Schachen b. Herisau;Schachen b. Herisau;AR;AR04;;
9113;9113 Degersheim;Degersheim;SG;SG08;;
9114;9114 Hoffeld;Hoffeld;SG;SG33;;
9115;9115 Dicken;Dicken;SG;SG33;;
9116;9116 Wolfertswil;Wolfertswil;SG;SG08;;
9122;9122 Mogelsberg;Mogelsberg;SG;SG33;;
9123;9123 Nassen;Nassen;SG;SG33;;
9125;9125 Brunnadern;Brunnadern;SG;SG33;;
9126;9126 Necker;Necker;SG;SG33;;
9127;9127 St. Peterzell;St. Peterzell;SG;SG33;;
9128;9128 Bächli (Hemberg);Bächli (Hemberg);SG;SG33;;
9200;9200 Gossau SG;Gossau SG;SG;SG09;;
9201;9201 Gossau SG;Gossau SG;SG;SG09;;
9203;9203 Niederwil SG;Niederwil SG;SG;SG37;;
9204;9204 Andwil SG;Andwil SG;SG;SG10;;
9205;9205 Waldkirch;Waldkirch;SG;SG10;;
9210;9210 Gossau SG VDS;Gossau SG VDS;SG;SG09;;
9212;9212 Arnegg;Arnegg;SG;SG10;;
9213;9213 Hauptwil;Hauptwil;TG;TG23;;
9214;9214 Kradolf;Kradolf;TG;TG10;;
9215;9215 Schönenberg an der Thur;Schönenberg an der Thur;TG;TG10;;
9216;9216 Heldswil;Heldswil;TG;TG20;;
9217;9217 Neukirch an der Thur;Neukirch an der Thur;TG;TG10;;
9220;9220 Bischofszell;Bischofszell;TG;TG23;;
9223;9223 Schweizersholz;Schweizersholz;TG;TG23;;
9225;9225 Wilen (Gottshaus);Wilen (Gottshaus);TG;TG23;;
9230;9230 Flawil;Flawil;SG;SG08;;
9231;9231 Egg (Flawil);Egg (Flawil);SG;SG08;;
9234;9234 Rindal;Rindal;SG;SG38;;
9240;9240 Uzwil;Uzwil;SG;SG39;;
9242;9242 Oberuzwil;Oberuzwil;SG;SG39;;
9243;9243 Jonschwil;Jonschwil;SG;SG38;;
9244;9244 Niederuzwil;Niederuzwil;SG;SG37;;
9245;9245 Oberbüren;Oberbüren;SG;SG37;;
9246;9246 Niederbüren;Niederbüren;SG;SG10;;
9247;9247 Henau;Henau;SG;SG38;;
9248;9248 Bichwil;Bichwil;SG;SG39;;
9249;9249 Algetshausen;Algetshausen;SG;SG38;;
9300;9300 Wittenbach;Wittenbach;SG;SG11;;
9301;9301 Wittenbach;Wittenbach;SG;SG11;;
9302;9302 Kronbühl;Kronbühl;SG;SG11;;
9303;9303 Wittenbach;Wittenbach;SG;SG11;;
9304;9304 Bernhardzell;Bernhardzell;SG;SG06;;
9305;9305 Berg SG;Berg SG;SG;SG12;;
9306;9306 Freidorf TG;Freidorf TG;TG;TG22;;
9308;9308 Lömmenschwil;Lömmenschwil;SG;SG11;;
9312;9312 Häggenschwil;Häggenschwil;SG;SG11;;
9313;9313 Muolen;Muolen;SG;SG11;;
9314;9314 Steinebrunn;Steinebrunn;TG;TG22;;
9315;9315 Neukirch (Egnach);Neukirch (Egnach);TG;TG22;;
9320;9320 Arbon;Arbon;TG;TG24;;
9322;9322 Egnach;Egnach;TG;TG22;;
9323;9323 Steinach;Steinach;SG;SG12;;
9325;9325 Roggwil TG;Roggwil TG;TG;TG22;;
9326;9326 Horn;Horn;TG;TG24;;
9327;9327 Tübach;Tübach;SG;SG12;;
9400;9400 Rorschach;Rorschach;SG;SG13;;
9401;9401 Rorschach;Rorschach;SG;SG13;;
9402;9402 Mörschwil;Mörschwil;SG;SG12;;
9403;9403 Goldach;Goldach;SG;SG07;;
9404;9404 Rorschacherberg;Rorschacherberg;SG;SG13;;
9405;9405 Wienacht-Tobel;Wienacht-Tobel;AR;AR05;;
9410;9410 Heiden;Heiden;AR;AR05;;
9411;9411 Reute AR;Reute AR;AR;AR05;;
9413;9413 Oberegg;Oberegg;AI;AI01;;
9414;9414 Schachen b. Reute;Schachen b. Reute;AR;AR05;;
9420;9420 Rheineck Intermed AG;Rheineck Intermed AG;SG;SG14;;
9422;9422 Staad SG;Staad SG;SG;SG14;;
9423;9423 Altenrhein;Altenrhein;SG;SG14;;
9424;9424 Rheineck;Rheineck;SG;SG14;;
9425;9425 Thal;Thal;SG;SG14;;
9426;9426 Lutzenberg;Lutzenberg;AR;AR05;;
9427;9427 Wolfhalden;Wolfhalden;AR;AR05;;
9428;9428 Walzenhausen;Walzenhausen;AR;AR05;;
9430;9430 St. Margrethen SG;St. Margrethen SG;SG;SG15;;
9434;9434 Au SG;Au SG;SG;SG16;;
9435;9435 Heerbrugg;Heerbrugg;SG;SG16;;
9436;9436 Balgach;Balgach;SG;SG17;;
9437;9437 Marbach SG;Marbach SG;SG;SG17;;
9442;9442 Berneck;Berneck;SG;SG16;;
9443;9443 Widnau;Widnau;SG;SG18;;
9444;9444 Diepoldsau;Diepoldsau;SG;SG18;;
9445;9445 Rebstein;Rebstein;SG;SG17;;
9450;9450 Altstätten SG;Altstätten SG;SG;SG19;;
9451;9451 Kriessern;Kriessern;SG;SG20;;
9452;9452 Hinterforst;Hinterforst;SG;SG19;;
9453;9453 Eichberg;Eichberg;SG;SG19;;
9462;9462 Montlingen;Montlingen;SG;SG20;;
9463;9463 Oberriet SG;Oberriet SG;SG;SG20;;
9464;9464 Rüthi (Rheintal);Rüthi (Rheintal);SG;SG20;;
9465;9465 Salez;Salez;SG;SG21;;
9466;9466 Sennwald;Sennwald;SG;SG21;;
9467;9467 Frümsen;Frümsen;SG;SG21;;
9468;9468 Sax;Sax;SG;SG21;;
9469;9469 Haag (Rheintal);Haag (Rheintal);SG;SG21;;
9470;9470 Buchs SG;Buchs SG;SG;SG22;;
9471;9471 Buchs SG 1;Buchs SG 1;SG;SG22;;
9472;9472 Grabs;Grabs;SG;SG22;;
9473;9473 Gams;Gams;SG;SG21;;
9475;9475 Sevelen;Sevelen;SG;SG23;;
9476;9476 Weite;Weite;SG;SG23;;
9477;9477 Trübbach;Trübbach;SG;SG23;;
9478;9478 Azmoos;Azmoos;SG;SG23;;
9479;9479 Oberschan;Oberschan;SG;SG23;;
9485;9485 Nendeln;Nendeln;XY;LIE;;
9486;9486 Schaanwald;Schaanwald;XY;LIE;;
9487;9487 Gamprin-Bendern;Gamprin-Bendern;XY;LIE;;
9488;9488 Schellenberg;Schellenberg;XY;LIE;;
9489;9489 Schaan Log;Schaan Log;XY;LIE;;
9490;9490 Vaduz;Vaduz;XY;LIE;;
9491;9491 Ruggell;Ruggell;XY;LIE;;
9492;9492 Eschen;Eschen;XY;LIE;;
9493;9493 Mauren FL;Mauren FL;XY;LIE;;
9494;9494 Schaan;Schaan;XY;LIE;;
9495;9495 Triesen;Triesen;XY;LIE;;
9496;9496 Balzers;Balzers;XY;LIE;;
9497;9497 Triesenberg;Triesenberg;XY;LIE;;
9498;9498 Planken;Planken;XY;LIE;;
9500;9500 Wil SG;Wil SG;SG;SG40;;
9501;9501 Wil SG 1;Wil SG 1;SG;SG40;;
9502;9502 Braunau;Braunau;TG;TG03;;
9503;9503 Stehrenberg;Stehrenberg;TG;TG10;;
9504;9504 Friltschen;Friltschen;TG;TG09;;
9506;9506 Lommis;Lommis;TG;TG03;;
9507;9507 Stettfurt;Stettfurt;TG;TG05;;
9508;9508 Weingarten-Kalthäusern;Weingarten-Kalthäusern;TG;TG03;;
9510;9510 Wil SG Distributionsbasis;Wil SG Distributionsbasis;SG;SG40;;
9512;9512 Rossrüti;Rossrüti;SG;SG40;;
9514;9514 Wuppenau;Wuppenau;TG;TG03;;
9515;9515 Hosenruck;Hosenruck;TG;TG03;;
9517;9517 Mettlen;Mettlen;TG;TG10;;
9523;9523 Züberwangen;Züberwangen;SG;SG41;;
9524;9524 Zuzwil SG;Zuzwil SG;SG;SG41;;
9525;9525 Lenggenwil;Lenggenwil;SG;SG41;;
9526;9526 Zuckenriet;Zuckenriet;SG;SG41;;
9527;9527 Niederhelfenschwil;Niederhelfenschwil;SG;SG41;;
9532;9532 Rickenbach b. Wil;Rickenbach b. Wil;TG;TG02;;
9533;9533 Kirchberg SG;Kirchberg SG;SG;SG42;;
9534;9534 Gähwil;Gähwil;SG;SG42;;
9535;9535 Wilen b. Wil;Wilen b. Wil;TG;TG02;;
9536;9536 Schwarzenbach SG;Schwarzenbach SG;SG;SG38;;
9542;9542 Münchwilen TG;Münchwilen TG;TG;TG04;;
9543;9543 St. Margarethen TG;St. Margarethen TG;TG;TG04;;
9545;9545 Wängi;Wängi;TG;TG04;;
9546;9546 Tuttwil;Tuttwil;TG;TG04;;
9547;9547 Wittenwil;Wittenwil;TG;TG05;;
9548;9548 Matzingen;Matzingen;TG;TG05;;
9552;9552 Bronschhofen;Bronschhofen;SG;SG40;;
9553;9553 Bettwiesen;Bettwiesen;TG;TG03;;
9554;9554 Tägerschen;Tägerschen;TG;TG03;;
9555;9555 Tobel;Tobel;TG;TG03;;
9556;9556 Affeltrangen;Affeltrangen;TG;TG03;;
9562;9562 Märwil;Märwil;TG;TG03;;
9565;9565 Bussnang;Bussnang;TG;TG09;;
9572;9572 Busswil TG;Busswil TG;TG;TG02;;
9573;9573 Littenheid;Littenheid;TG;TG02;;
9601;9601 Lütisburg Station;Lütisburg Station;SG;SG34;;
9602;9602 Bazenheid;Bazenheid;SG;SG42;;
9604;9604 Lütisburg;Lütisburg;SG;SG38;;
9606;9606 Bütschwil;Bütschwil;SG;SG34;;
9607;9607 Mosnang;Mosnang;SG;SG34;;
9608;9608 Ganterschwil;Ganterschwil;SG;SG33;;
9612;9612 Dreien;Dreien;SG;SG34;;
9613;9613 Mühlrüti;Mühlrüti;SG;SG34;;
9614;9614 Libingen;Libingen;SG;SG34;;
9615;9615 Dietfurt;Dietfurt;SG;SG34;;
9620;9620 Lichtensteig;Lichtensteig;SG;SG35;;
9621;9621 Oberhelfenschwil;Oberhelfenschwil;SG;SG33;;
9622;9622 Krinau;Krinau;SG;SG35;;
9630;9630 Wattwil;Wattwil;SG;SG35;;
9631;9631 Ulisbach;Ulisbach;SG;SG35;;
9633;9633 Hemberg;Hemberg;SG;SG33;;
9642;9642 Ebnat-Kappel;Ebnat-Kappel;SG;SG36;;
9643;9643 Krummenau;Krummenau;SG;SG36;;
9650;9650 Nesslau;Nesslau;SG;SG36;;
9651;9651 Ennetbühl;Ennetbühl;SG;SG36;;
9652;9652 Neu St. Johann;Neu St. Johann;SG;SG36;;
9655;9655 Stein SG;Stein SG;SG;SG36;;
9656;9656 Alt St. Johann;Alt St. Johann;SG;SG36;;
9657;9657 Unterwasser;Unterwasser;SG;SG36;;
9658;9658 Wildhaus;Wildhaus;SG;SG36;;
